6.683292538999999977e+00,-5.598041450000000196e+01,7.703751186999999723e-01,9.292448925000000234e-03,2.466249078000000081e-02,5.068798471000000028e-01,8.616137374000001348e-01
6.705194779000000160e+00,-5.592778954999999996e+01,7.684233690999999755e-01,1.877941547999999877e-02,2.393833911999999897e-02,5.125378726999999524e-01,8.581254096000001663e-01
6.733205324000000047e+00,-5.586506074999999782e+01,7.756681684999999771e-01,2.252522558999999966e-02,2.767583248999999981e-02,5.051258172000000490e-01,8.623077009999999820e-01
6.759500324000000226e+00,-5.579865972999999713e+01,7.843643702000000495e-01,2.436030396000000292e-02,3.052392649000000222e-02,4.906554462000000116e-01,8.704780862000001118e-01
6.786484738000000405e+00,-5.572699592000000024e+01,7.871448036000000537e-01,2.312502107999999876e-02,3.164962092000001004e-02,5.020730854999999604e-01,8.639364281000001533e-01
6.814166422999999639e+00,-5.565256423000000296e+01,7.849672865000000277e-01,1.828109094000000129e-02,3.049863917999999854e-02,4.966893077999999795e-01,8.671997268000000147e-01
6.842326256999999856e+00,-5.557693050000000312e+01,7.780040314999999707e-01,1.237867295999999992e-02,2.481226165000000039e-02,4.981117825999999971e-01,8.666693557000000325e-01
6.871855420000000159e+00,-5.549477232000000271e+01,7.710004795999999549e-01,6.065143012999999785e-03,1.778754045000000006e-02,5.042693499000000523e-01,8.633419022000000664e-01
6.899970043999999803e+00,-5.541666548999999975e+01,7.717025043999999889e-01,2.075961462000000188e-03,7.763641671000000299e-03,5.244954324999999695e-01,8.513753329000001147e-01
6.930542497000000246e+00,-5.533323765000000094e+01,7.824267252000000061e-01,-8.667290462000000993e-04,3.070678653999999851e-03,5.482165641000000811e-01,8.363303286000001169e-01
6.959678002000000419e+00,-5.524833223000000260e+01,7.905306885999999755e-01,-2.348598785999999813e-03,5.013738030999998797e-03,5.649742110000000039e-01,8.250899873999998357e-01
6.986602561999999850e+00,-5.515636118999999837e+01,7.908503574999999897e-01,-7.244946300999998735e-03,8.445447352000000352e-03,5.828086893999998575e-01,8.125332095999998616e-01
7.013432295000000316e+00,-5.506218678999999838e+01,7.818468984999999982e-01,-6.234031444000000949e-03,1.159890556999999996e-02,5.944921838000000180e-01,8.039935607000000539e-01
7.040213579999999638e+00,-5.496698418999999802e+01,7.723288739000000458e-01,1.912104523000000052e-03,1.136105794000000051e-02,6.015305055999999873e-01,7.987667500999999781e-01
7.066004063000000279e+00,-5.486822691999999790e+01,7.704012964999999991e-01,8.372283553999999850e-03,7.699144307999999416e-03,6.037336497999999940e-01,7.971049542999999460e-01
7.091777675000000336e+00,-5.476478329999999772e+01,7.818472705000000245e-01,8.076699531999999293e-03,4.735058424999999925e-03,5.940233853999999925e-01,8.043932891999999724e-01
7.115955943000000339e+00,-5.465944111999999677e+01,7.954396462999999695e-01,2.910728336999999968e-03,5.487857151999999891e-03,5.976862380999999891e-01,8.017060383000000900e-01
7.141619833000000028e+00,-5.454607622000000333e+01,7.976246487000000496e-01,-1.864776381000000276e-03,8.656229110000001822e-03,6.043188110999999640e-01,7.966933957999999816e-01
7.167475239999999914e+00,-5.443802611000000269e+01,7.857733528000000467e-01,-2.817269527999999475e-03,8.153196608999999442e-03,6.159974904999998557e-01,7.877008823999999132e-01
7.195069057999999629e+00,-5.432444807000000253e+01,7.706784545000000541e-01,-3.905596990999999837e-03,7.770050329000000554e-03,6.393603386000000777e-01,7.688580688999999690e-01
7.217800676999999610e+00,-5.422109420999999685e+01,7.646280236000000397e-01,-7.865354022999999223e-03,5.484695490999999708e-03,6.594139103999999696e-01,7.517189295999998633e-01
7.237680804000000023e+00,-5.411021416999999900e+01,7.737936404999999906e-01,-1.394880060999999748e-02,1.139555295000000031e-02,6.896032345000000507e-01,7.239633631999999874e-01
7.251915892000000419e+00,-5.400479073000000341e+01,7.844635354000000227e-01,-1.660350851000000003e-02,1.656478156999999923e-02,7.022155812999999469e-01,7.115779711000000951e-01
7.258616387000000003e+00,-5.389207104999999842e+01,7.882128125999999790e-01,-1.926471248000000136e-02,1.870807353000000089e-02,7.183794814999998612e-01,6.951329364999998539e-01
7.263745849000000199e+00,-5.377925077999999814e+01,7.817957083000000029e-01,-1.465011721999999982e-02,1.617801950999999891e-02,7.191730390999999667e-01,6.944881465000000142e-01
7.263373249999999892e+00,-5.367292554000000138e+01,7.744151321000000143e-01,-3.625425206000000306e-03,1.203956335999999995e-02,7.263976072000000173e-01,6.871596768000001187e-01
7.263437548999999827e+00,-5.355888855999999976e+01,7.809422257000000478e-01,9.614217108999999553e-03,3.703892078999999980e-03,7.167670859000000450e-01,6.972365399000000075e-01
7.263601391999999990e+00,-5.345494151999999843e+01,7.965393266000000416e-01,1.507966739999999986e-02,-4.290039697999999645e-03,7.067455773999999913e-01,7.072940604999999881e-01
7.265513448000000096e+00,-5.334195223999999769e+01,8.115987896999999895e-01,9.631707724000000345e-03,-6.316112995999999952e-03,7.114890350000000474e-01,7.026027967000000318e-01
7.267247120000000393e+00,-5.323130265999999722e+01,8.163137731999999813e-01,1.157042513999999994e-02,-8.352960339999999928e-03,7.067090144000000018e-01,7.073603907000000079e-01
7.270740350999999713e+00,-5.312063157000000047e+01,8.079613204000000160e-01,1.691294671000000138e-02,-1.446164042000000136e-02,7.211646690999999887e-01,6.924061908999999959e-01
7.277243493000000285e+00,-5.300528025999999926e+01,8.001110357999999811e-01,1.818418709999999883e-02,-1.887867675000000009e-02,7.261608336000000552e-01,6.870250173999999932e-01
7.278735190999999993e+00,-5.289901455999999769e+01,8.033522176999999820e-01,1.672789334999999836e-02,-2.793892321000000095e-02,7.428794202000000846e-01,6.686327550999999758e-01
7.277744184000000338e+00,-5.278045861999999744e+01,8.159195326999999498e-01,1.022316338000000061e-02,-3.076280423999999680e-02,7.481895733000000215e-01,6.626926129000000332e-01
7.271280806000000041e+00,-5.267137269999999916e+01,8.241378593999999502e-01,1.760289611999999911e-06,-2.677723959999999889e-02,7.564985551999999780e-01,6.534469491999999047e-01
7.263388731000000043e+00,-5.255293152000000134e+01,8.180030930999999672e-01,-5.550621781000000289e-03,-2.021049546000000183e-02,7.659430331000001146e-01,6.425667253000000301e-01
7.255098413999999885e+00,-5.243214031000000119e+01,8.016274389999999972e-01,-3.417556815000000192e-03,-1.628017212999999935e-02,7.675222981000000555e-01,6.408063655999999275e-01
7.240542998999999647e+00,-5.231118622000000329e+01,7.909475029000000434e-01,5.294392784000000315e-04,-1.228128201000000183e-02,7.698557928999999467e-01,6.380994813000000487e-01
7.225378088000000254e+00,-5.219352884999999986e+01,7.931317084000000239e-01,5.284238242999999592e-03,-1.103542063999999982e-02,7.711540838999998426e-01,6.365309695999999962e-01
7.208096308000000008e+00,-5.206947919000000269e+01,8.051864937999999583e-01,1.307753353999999927e-03,-8.132604594000000103e-03,7.637740369000000085e-01,6.454311512999999501e-01
7.187932954999999957e+00,-5.194978316000000262e+01,8.106080691999999477e-01,-5.716395108999999114e-03,-9.999573229000000268e-04,7.669480464000000275e-01,6.416829567999999817e-01
7.172971347999999914e+00,-5.182445872000000264e+01,8.031246856000000545e-01,-1.181903438000000105e-02,7.199385646999999569e-03,7.706999169999999566e-01,6.370479708999999824e-01
7.157492460000000278e+00,-5.170007841000000326e+01,7.844296706000000174e-01,-1.320144156999999985e-02,7.287752469000000066e-03,7.738966588000001368e-01,6.331323495999999773e-01
7.139055138999999883e+00,-5.157820642000000078e+01,7.703360500000000499e-01,-1.753330575999999946e-02,6.475252176000000082e-03,7.810147417999998565e-01,6.242328311000000518e-01
7.122956442999999638e+00,-5.145769931000000241e+01,7.737097780999999674e-01,-1.831325212999999896e-02,5.183377022999999771e-03,7.948249644999999530e-01,6.065402157000000516e-01
7.102364921999999581e+00,-5.133460314999999952e+01,7.907820867000000531e-01,-2.342441941000000111e-02,1.049110342999999904e-02,7.959958945999999758e-01,6.047576118999999917e-01
7.077650435999999878e+00,-5.121746679000000313e+01,7.968252355999999592e-01,-2.514938161000000033e-02,1.457262363999999900e-02,8.030303983000000034e-01,5.952288019000000485e-01
7.049817950999999638e+00,-5.109826263000000068e+01,7.855976552000000224e-01,-2.029318977999999829e-02,1.896475029999999951e-02,8.028261850999999227e-01,5.955658160000000256e-01
7.017656580999999782e+00,-5.098426880000000239e+01,7.710358952000000432e-01,-1.391695289000000058e-02,2.566147096999999919e-02,8.008509872000000307e-01,5.981517397000000180e-01
6.979381897999999751e+00,-5.086935196999999675e+01,7.659508645000000504e-01,-1.343062442000000044e-02,3.091071521999999572e-02,7.977208054000000104e-01,6.020844314000000086e-01
6.941648623999999934e+00,-5.075250814000000332e+01,7.708116009000000046e-01,-1.884925798999999985e-02,3.333382476999999927e-02,7.874124747999999840e-01,6.152358541000000347e-01
6.904436615999999916e+00,-5.063812335000000076e+01,7.779125970000000390e-01,-2.150535536999999969e-02,3.271102798000000145e-02,7.845698290999999491e-01,6.188034353000000376e-01
6.871706320000000368e+00,-5.052266256000000055e+01,7.733723214000000068e-01,-1.969516889999999715e-02,3.512289459000000197e-02,7.893821184999999518e-01,6.125800794000000327e-01
6.840163368999999882e+00,-5.040540144999999939e+01,7.567535708000000527e-01,-1.767020055000000089e-02,3.339280457999999757e-02,7.939840137000000464e-01,6.067636036000000344e-01
6.809958954999999925e+00,-5.028623120999999685e+01,7.438060596000000135e-01,-1.960650988999999844e-02,3.126045144999999720e-02,8.009916726000000375e-01,5.975372033000000416e-01
6.784217828000000061e+00,-5.016831265999999800e+01,7.478653976000000370e-01,-2.484474212000000251e-02,2.857286654999999925e-02,8.132045854999999657e-01,5.807448943000000918e-01
6.754951282000000390e+00,-5.005387675000000058e+01,7.640368613000000364e-01,-3.139218958000000032e-02,2.846081901999999997e-02,8.161219668000000427e-01,5.763240820999999681e-01
6.723373311999999657e+00,-4.994378025000000321e+01,7.736238788000000532e-01,-3.291022318000000335e-02,2.305639387000000054e-02,8.177418851000001210e-01,5.741807462000000362e-01
6.690261490000000144e+00,-4.983149671000000325e+01,7.698489125999999905e-01,-3.019795034999999891e-02,1.942258641000000133e-02,8.166640713999999690e-01,5.759953483999999957e-01
6.655510916999999971e+00,-4.971791497000000248e+01,7.589860783999999860e-01,-2.373081479000000230e-02,1.811333329000000200e-02,8.117217876000000221e-01,5.832808028999999506e-01
6.617367239000000012e+00,-4.960892678999999816e+01,7.543889338000000500e-01,-1.874425030000000103e-02,1.706330244000000065e-02,8.037660980999999927e-01,5.944052121999999772e-01
6.576989499999999822e+00,-4.949360317000000009e+01,7.635583868999999968e-01,-1.923531649000000121e-02,1.925528417999999853e-02,7.980165475999998481e-01,6.020206195999999732e-01
6.539974573000000291e+00,-4.938152836999999806e+01,7.755211690000000102e-01,-2.466456087999999505e-02,2.009619320999999487e-02,7.859464938000000345e-01,6.174754337999999176e-01
6.505034642000000034e+00,-4.926711637999999738e+01,7.777475234999999820e-01,-2.674482052000000040e-02,2.326809889999999562e-02,7.870565336000000523e-01,6.158614478999998587e-01
6.472895451000000300e+00,-4.915305934999999948e+01,7.663248271000000500e-01,-2.195603293000000095e-02,2.450753937000000118e-02,7.852668379999999670e-01,6.182825455999999553e-01
6.444751727999999957e+00,-4.903755879999999934e+01,7.522371633000000113e-01,-1.466527756999999772e-02,2.384377497999999942e-02,7.884921670000000216e-01,6.144074434999999834e-01
6.418798759999999604e+00,-4.893094787999999795e+01,7.498280754999999687e-01,-4.091586337999999871e-03,1.946642931999999909e-02,7.939905657000000394e-01,6.076045578000000003e-01
6.390686654999999661e+00,-4.881581956000000133e+01,7.612524086999999939e-01,1.367365224000000132e-03,2.189840030999999979e-02,8.062019885000000219e-01,5.912334090999999958e-01
6.358857801000000087e+00,-4.870070170999999704e+01,7.704329976999999552e-01,-2.692330884999999657e-03,2.731547797000000166e-02,8.000987587000000234e-01,5.992400123000000134e-01
6.320500370999999618e+00,-4.858511155000000059e+01,7.650390515999999641e-01,-5.564251563999999574e-03,2.541238349999999646e-02,8.050011685000000305e-01,5.927025970999999505e-01
6.282901893000000015e+00,-4.846617358000000308e+01,7.475356387999999574e-01,-3.458383489000000418e-03,2.482242118999999914e-02,7.980324643999999745e-01,6.020930764999999907e-01
6.242832770999999781e+00,-4.835228595000000240e+01,7.357973990999999714e-01,3.697859476000000221e-03,2.483533586999999918e-02,7.933976713999999486e-01,6.081855529999999899e-01
6.203819077000000348e+00,-4.823749285000000242e+01,7.430175817999999932e-01,9.806898716999998961e-03,2.567338194999999740e-02,7.871217556999999809e-01,6.161850728000000110e-01
6.166683926000000149e+00,-4.812259603999999769e+01,7.575733121000000070e-01,9.232039396999999759e-03,2.542972245000000089e-02,7.775741465000000074e-01,6.282089981000000822e-01
6.134214142000000258e+00,-4.800718135000000331e+01,7.623029006999999524e-01,9.839760394999999202e-03,2.918153785999999875e-02,7.790212134999999760e-01,6.262408210000000031e-01
6.104151811000000372e+00,-4.788704977999999812e+01,7.500280333000000077e-01,1.332680727999999842e-02,3.127040060999999871e-02,7.777090144999998511e-01,6.277047451999998584e-01
6.077288550999999650e+00,-4.776644628999999753e+01,7.322541980000000228e-01,1.469125165000000240e-02,2.748724728999999908e-02,7.804266237000001549e-01,6.244700979999999735e-01
6.049266206999999618e+00,-4.764286235000000147e+01,7.232948613999999887e-01,8.435252047000000100e-03,2.361412996000000070e-02,7.824964735999999643e-01,6.221498921000001570e-01
6.019656250999999791e+00,-4.751948366999999962e+01,7.335794808000000167e-01,-3.044959037000000580e-03,2.239231245000000009e-02,7.875144994000000676e-01,6.158816654000000002e-01
5.987448964999999568e+00,-4.739422864000000146e+01,7.471938014000000239e-01,-1.450003021999999968e-02,1.951514230999999711e-02,7.884353914999998603e-01,6.146369185999999152e-01
5.952791344000000429e+00,-4.727480184000000207e+01,7.453985283999999822e-01,-2.001450670000000029e-02,1.475396380999999778e-02,7.884222696999999558e-01,6.146316496999999490e-01
5.918979689000000377e+00,-4.715615669000000310e+01,7.326061239000000169e-01,-1.542986737999999837e-02,1.393973199999999982e-02,7.934616796999999222e-01,6.082648814000000126e-01
5.884440524000000394e+00,-4.703716002000000174e+01,7.233590858999999762e-01,-9.052914959999998346e-03,1.643379546999999830e-02,7.866820699000000028e-01,6.170731690999999852e-01
5.850563896999999791e+00,-4.692109127999999885e+01,7.314869764000000441e-01,-4.735630985999999751e-03,1.529458820000000052e-02,7.819995669999998400e-01,6.230732915000000149e-01
5.813274398999999981e+00,-4.680210604999999902e+01,7.520464110000000257e-01,-6.941653013000001135e-03,1.138132434999999942e-02,7.693746455000000095e-01,6.386586990000000519e-01
5.778920062000000080e+00,-4.668713117000000068e+01,7.677928289000000017e-01,-1.329755137999999969e-02,1.133519958999999917e-02,7.726338568999999712e-01,6.346113863000000244e-01
5.751158646000000374e+00,-4.656272489999999920e+01,7.640067548000000208e-01,-1.379387266000000126e-02,1.328354238000000256e-02,7.695696600000000442e-01,6.382756575000000376e-01
5.728885517000000149e+00,-4.644026717999999931e+01,7.473803271000000192e-01,-1.024242009999999994e-02,1.247546480999999971e-02,7.732012239000000120e-01,6.339553005000000407e-01
5.707194262999999879e+00,-4.631514299999999906e+01,7.353483991999999470e-01,-1.036991599000000076e-02,8.565826558000000715e-03,7.753976155999999786e-01,6.313300478000000160e-01
5.688660239999999924e+00,-4.619251754999999804e+01,7.414472922000000521e-01,-1.438228452000000178e-02,4.367321730000000082e-03,7.804499164000001654e-01,6.250376023999999475e-01
5.668927886999999721e+00,-4.606913586999999666e+01,7.565132017000000264e-01,-1.865322297999999837e-02,6.922958715999999631e-03,7.815688933000000116e-01,6.235015598000001047e-01
5.653684045000000324e+00,-4.594838930000000232e+01,7.618124133000000464e-01,-1.857314540999999500e-02,1.074634460999999812e-02,7.827672706999999619e-01,6.219444944999998892e-01
5.638026713000000356e+00,-4.582801909999999879e+01,7.502437843000000495e-01,-1.037241494000000139e-02,1.379958591999999942e-02,7.825296012000001467e-01,6.223740094000000944e-01
5.617073269999999674e+00,-4.570614112999999890e+01,7.325079282999999997e-01,9.230738559999999981e-04,1.500437360999999983e-02,7.769422119000000126e-01,6.293924182000000256e-01
5.595383372999999771e+00,-4.558602367000000299e+01,7.273156358000000266e-01,8.433117857999999564e-03,1.660854285000000138e-02,7.743737274999998865e-01,6.324542426999999467e-01
5.570418268000000062e+00,-4.545910625999999866e+01,7.392434960999999527e-01,2.572565279999999930e-03,1.763646047000000036e-02,7.572444502999999827e-01,6.528883362999999829e-01
5.547995285999999915e+00,-4.533243648999999920e+01,7.495845534999999726e-01,-6.800555905999998776e-03,2.324974899999999664e-02,7.542622597999999456e-01,6.561262416999998903e-01
5.530998197999999810e+00,-4.519888320999999820e+01,7.470839830000000070e-01,-7.337338982000000953e-03,3.070987579000000398e-02,7.510520242000000568e-01,6.594876223000000204e-01
5.518388107999999903e+00,-4.506865187999999733e+01,7.314154735000000240e-01,-8.791157859000000001e-04,3.325177146999999667e-02,7.491480621999999645e-01,6.615668731999999608e-01
5.508093764999999919e+00,-4.493739730000000066e+01,7.183329010000000237e-01,3.440013744000000075e-03,3.220781190000000099e-02,7.547516256999999840e-01,6.552105056999999455e-01
5.498209411000000379e+00,-4.480469355000000320e+01,7.246543202999999878e-01,-3.803451182999999930e-03,3.717410003999999796e-02,7.524539246000001569e-01,6.575839957000000346e-01
5.482735394999999734e+00,-4.467313725000000346e+01,7.434813625999999731e-01,-7.656553586999999793e-03,3.808903123000000057e-02,7.578797267000000337e-01,6.512364568999998715e-01
5.466643359999999952e+00,-4.454089384000000251e+01,7.531981406000000101e-01,-1.079844540000000040e-02,3.800616424000000104e-02,7.552269512000000518e-01,6.542714859000000605e-01
5.448204894999999937e+00,-4.441376010999999835e+01,7.474783331000000031e-01,-6.314866006999999247e-03,3.399717057999999958e-02,7.531400901999999453e-01,6.569507740000000151e-01
5.428220656999999782e+00,-4.428448060000000197e+01,7.354555542999999806e-01,3.477294110999999796e-04,3.093478409000000387e-02,7.481299503999999656e-01,6.628306688999999752e-01
5.407085619000000065e+00,-4.415868934000000223e+01,7.340695954000000523e-01,8.694891075000002467e-03,2.895654827000000014e-02,7.425443172000000258e-01,6.691142310000000037e-01
5.388110124999999861e+00,-4.402876870000000054e+01,7.505879188999999840e-01,1.076371575999999879e-02,3.229353823000000179e-02,7.372549043999999663e-01,6.747566047999999927e-01
5.374985096999999712e+00,-4.389489515999999725e+01,7.677731468999999809e-01,7.504982813000000107e-03,3.944146493000000309e-02,7.237479853999999602e-01,6.888954200000000361e-01
5.365303117999999927e+00,-4.375746157999999753e+01,7.688541180000000308e-01,9.513284957000000402e-03,4.472479036000000241e-02,7.255538252000000021e-01,6.866446221999999988e-01
5.358587325000000234e+00,-4.362425103000000348e+01,7.549624312999999587e-01,1.530738094000000209e-02,4.306993449999999696e-02,7.184295020000001086e-01,6.940963301000000474e-01
5.349976355999999988e+00,-4.349415839000000261e+01,7.432323647999999894e-01,1.724400835999999673e-02,3.739949625999999111e-02,7.217246025999999315e-01,6.909540648999998869e-01
5.340150198999999986e+00,-4.336430725000000308e+01,7.486656774000000070e-01,1.298738357000000024e-02,3.683976624000000200e-02,7.302960686999999673e-01,6.820130582000000219e-01
5.329272420999999760e+00,-4.323541036999999676e+01,7.633859242999999628e-01,9.524904565000000614e-03,3.546218987000000072e-02,7.259082387999998831e-01,6.868107004000000293e-01
5.316295430000000266e+00,-4.311086139999999745e+01,7.679039496999999770e-01,8.896938462000000825e-03,2.997155061000000495e-02,7.226231856999999481e-01,6.905347798000001092e-01
5.297754771000000140e+00,-4.298704292000000038e+01,7.577772662999999742e-01,1.303956570000000190e-02,2.198518844000000097e-02,7.169695745999999925e-01,6.966356654000001036e-01
5.278444429000000326e+00,-4.286501213999999749e+01,7.488329407999999576e-01,1.858107050999999871e-02,1.835448275999999879e-02,7.062104066000001179e-01,7.075201186999999781e-01
5.264923910000000262e+00,-4.274085433999999850e+01,7.553210886000000235e-01,2.343595194000000145e-02,2.014021480000000031e-02,6.882123007000000570e-01,7.248509896000000507e-01
5.254614497000000384e+00,-4.261774144000000319e+01,7.719198529999999892e-01,1.767742594000000153e-02,2.277052937000000055e-02,6.709273110000000262e-01,7.409625868000000448e-01
5.247838816999999878e+00,-4.249193814000000202e+01,7.808599328999999978e-01,1.133558504999999939e-02,2.493293751000000280e-02,6.617248896999999852e-01,7.492463035999999965e-01
5.242543009000000254e+00,-4.236274302000000347e+01,7.699990443999999989e-01,8.647148545000000325e-03,2.801180067000000329e-02,6.572266824000000396e-01,7.531226021000000381e-01
5.243199370000000137e+00,-4.223038918000000308e+01,7.506141388000000525e-01,8.027056716999998731e-03,2.894278581999999711e-02,6.650586405999998618e-01,7.461868975999998987e-01
5.247028181000000124e+00,-4.210394544999999766e+01,7.422166830999999965e-01,7.736502769000000099e-03,2.654699141000000165e-02,6.655146060000000086e-01,7.458724508999999836e-01
5.251948690999999947e+00,-4.197820674999999824e+01,7.537424906999999896e-01,8.759655709000000942e-03,3.041603647000000465e-02,6.764588692999999875e-01,7.357999262000001206e-01
5.259196174999999585e+00,-4.185099072999999947e+01,7.690319948999999600e-01,4.230182901999999731e-03,3.596107970000000237e-02,6.733733187999999537e-01,7.384153843999999856e-01
5.267594149999999864e+00,-4.172294569999999680e+01,7.706392653000000426e-01,-7.198884658000000419e-04,3.547853562000000127e-02,6.679314455999999511e-01,7.433763105999999787e-01
5.277610526000000135e+00,-4.159585269000000096e+01,7.542595114000000267e-01,3.145910991999999965e-03,3.220116603999999966e-02,6.633602212000000442e-01,7.476004313999999873e-01
5.290809277000000144e+00,-4.147076767000000075e+01,7.414383786999999559e-01,1.046832110999999961e-02,3.246114607999999596e-02,6.515896419000000162e-01,7.578044779999999481e-01
5.303999723999999638e+00,-4.134497618000000330e+01,7.454500673999999716e-01,1.680222912000000138e-02,3.397272301999999800e-02,6.415051296999999542e-01,7.661819024999999561e-01
5.323536576999999603e+00,-4.121935163999999929e+01,7.596122950999999457e-01,1.290850749000000026e-02,3.558876055000000094e-02,6.204488215000000251e-01,7.833326691000001007e-01
5.344733036000000048e+00,-4.109364457000000215e+01,7.681939652999999479e-01,4.112439843000000386e-03,3.573018123999999879e-02,6.115501856999999708e-01,7.903877608000000610e-01
